_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_the_box_if_the_original_question_is_similar_to_any_of_the_questions_below,check_the_box_if_the_original_question_is_similar_to_any_of_the_questions_below_gold,question_1_body,question_1_title,question_2_body,question_2_title,question_3_body,question_3_title,question_4_body,question_4_title,question_5_body,question_5_title,user_question_body,user_question_title,user_selected_num
945665663,5/3/2016 18:34:16,false,1975243594,,5/3/2016 18:26:47,false,clixsense,0.8889,36107353,BIH,01,Sarajevo,109.175.105.198,"3
4",,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>How should we submit the link to our video presentation on Vimeo? Should we email the link to the Professor, or will a survey be posted for submission?</p>",Submitting Video Presentation,"<p>Hi, one of the vimeo links in the email sent to me has no video when I click on it. What do?</p>",Link has No Video,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,"<p>Hi,</p>
<p></p>
<p>I have been trying for about an hour but have not been able to successfully export my video. I have not used iMovie before but it seems relatively straight forward. However, my computer will not make the video file for me to upload to Vimeo. What should I do?</p>",Exporting video,"Hello,

The vimeo link that I received in email has no video when I click it.  Can you please send me the correct link?

Thank you.","Hello,

The vimeo link that I received in email has no video when I click it.  Can you please send me the correct link?

Thank you.",5
945665664,5/3/2016 18:15:02,false,1975217116,,5/3/2016 18:10:42,false,neodev,0.7778,33999110,BGR,42,Sofia,84.1.47.86,4,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>When I try to submit the homework, it does this marvelous thing where it tells me that net213 is an invalid config file.</p>
<p></p>
<p>What to do now? Somewhat concerned.</p>
<p></p>
<p><img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/hqh2r7yc6p926r/ikaaipxq9b3g/image.png"" /></p>",Invalid config file,In hw5 we only had 2 workers judge each url so we cant really figure out a majority vote from our data. What do we do?,Majority Votes,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>In the bing_api.py, I am trying to print out the xml response that we receive.</p>
<p>Any ideas how to do this?</p>",Print out xml file,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,3
945665664,5/3/2016 18:17:09,false,1975220787,,5/3/2016 18:13:49,false,clixsense,0.8889,32228468,ESP,55,Burgos,83.43.224.119,4,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>When I try to submit the homework, it does this marvelous thing where it tells me that net213 is an invalid config file.</p>
<p></p>
<p>What to do now? Somewhat concerned.</p>
<p></p>
<p><img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/hqh2r7yc6p926r/ikaaipxq9b3g/image.png"" /></p>",Invalid config file,In hw5 we only had 2 workers judge each url so we cant really figure out a majority vote from our data. What do we do?,Majority Votes,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>In the bing_api.py, I am trying to print out the xml response that we receive.</p>
<p>Any ideas how to do this?</p>",Print out xml file,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,3
945665664,5/3/2016 18:57:58,false,1975265089,,5/3/2016 18:56:05,false,elite,0.75,36680613,BIH,01,Tuzla,89.146.185.223,4,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>When I try to submit the homework, it does this marvelous thing where it tells me that net213 is an invalid config file.</p>
<p></p>
<p>What to do now? Somewhat concerned.</p>
<p></p>
<p><img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/hqh2r7yc6p926r/ikaaipxq9b3g/image.png"" /></p>",Invalid config file,In hw5 we only had 2 workers judge each url so we cant really figure out a majority vote from our data. What do we do?,Majority Votes,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>In the bing_api.py, I am trying to print out the xml response that we receive.</p>
<p>Any ideas how to do this?</p>",Print out xml file,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,One of the Vimeo video's I received via email did not load when it was clicked on. How should I handle this?,3
945665665,5/3/2016 18:36:34,false,1975245823,,5/3/2016 18:35:09,false,neodev,0.7143,36981626,BIH,01,Sarajevo,109.175.102.83,1,,<p>How can we find hourly wage through CrowdFlower? Do we need to estimate it or there is a section that gives a precise number?</p>,Hourly Wage on CrowdFlower,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>Based on the instructions, the sample.txt file that we upload to CloudFlower should contain 500 positively labelled articles. In the screenshot at step 4 however the urls have a mix of both 0 and 1 labels. Which one is correct? And more generally, why are we having only the positive articles being labelled by crowdworkers?</p>",CrowdFlower &#34;sample.txt&#34; Clarification,<p>My crowdflower account doesn&#39;t have any funds yet — is it possible to share accounts just for this assignment?</p>,sharing crowdflower,No one has completed my request in the last 5 hours and it is still only 20% completed. Is there any possible way to update my task such that it becomes more popular to contributors?,No More Contributors in CrowdFlower,"Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?","Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?",3
945665665,5/3/2016 18:40:20,false,1975249257,,5/3/2016 18:35:35,false,clixsense,0.8889,36107353,BIH,01,Sarajevo,109.175.105.198,0,,<p>How can we find hourly wage through CrowdFlower? Do we need to estimate it or there is a section that gives a precise number?</p>,Hourly Wage on CrowdFlower,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>Based on the instructions, the sample.txt file that we upload to CloudFlower should contain 500 positively labelled articles. In the screenshot at step 4 however the urls have a mix of both 0 and 1 labels. Which one is correct? And more generally, why are we having only the positive articles being labelled by crowdworkers?</p>",CrowdFlower &#34;sample.txt&#34; Clarification,<p>My crowdflower account doesn&#39;t have any funds yet — is it possible to share accounts just for this assignment?</p>,sharing crowdflower,No one has completed my request in the last 5 hours and it is still only 20% completed. Is there any possible way to update my task such that it becomes more popular to contributors?,No More Contributors in CrowdFlower,"Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?","Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?",3
945665665,5/3/2016 18:40:56,false,1975249810,,5/3/2016 18:34:47,false,neodev,1.0,36754694,ITA,15,Palermo,151.52.19.128,0,,<p>How can we find hourly wage through CrowdFlower? Do we need to estimate it or there is a section that gives a precise number?</p>,Hourly Wage on CrowdFlower,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>Based on the instructions, the sample.txt file that we upload to CloudFlower should contain 500 positively labelled articles. In the screenshot at step 4 however the urls have a mix of both 0 and 1 labels. Which one is correct? And more generally, why are we having only the positive articles being labelled by crowdworkers?</p>",CrowdFlower &#34;sample.txt&#34; Clarification,<p>My crowdflower account doesn&#39;t have any funds yet — is it possible to share accounts just for this assignment?</p>,sharing crowdflower,No one has completed my request in the last 5 hours and it is still only 20% completed. Is there any possible way to update my task such that it becomes more popular to contributors?,No More Contributors in CrowdFlower,"Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?","Is it possible to repost a completed task on crowdflower?  If so, can you advise me on how to?",3
945665666,5/3/2016 18:18:31,false,1975223018,,5/3/2016 18:15:04,false,neodev,0.7778,33999110,BGR,42,Sofia,84.1.47.86,2,,"<p>For homework 6, me and my partner are replicating one of the tasks described in the <a href=""http://crowdsourcing-class.org/readings/downloads/programming/iterative-and-parallel-processing-in-hcomp.pdf"">Exploring Iterative and Parallel Human Computation Processes</a> article. After running the iterative and parallel processes, one of the last things to do is to create rating tasks in order to make further conclusions. However, this will cost us around $50. Do you think it would be okay if we just make our own analysis and conclusions from the data we currently have? </p>",Homework 6: Crowdflower rating task,"<p>If a task on crowdflower is complete and I want to do the same task again, how can I repost it?</p>",Repost the same task,"<p>I launched a task on Crowdflower around 3:30 and got ~200 responses within the first hour. However, it&#39;s been stalled at 222 judgements for the past hour or so. Any ideas why this might have happened?</p>",Crowdflower task stalled,"From start to finish, how do you implement the iterative component when designing a task?","From start to finish, how do you implement the iterative component when designing a task?",I&#39;ve signed up for CrowdFlower since  amazon rejected my mturk account. I can&#39;t figure out how to get any tasks. I&#39;m supposed to sign up with a partner channel that hosts tasks somehow but the ones I&#39;ve tried I cant seem to find any cloudflower tasks.,CrowdFlower Tasks,I can I repost a task on crowdflower when one has already been completed?,I can I repost a task on crowdflower when one has already been completed?,2
945665666,5/3/2016 18:33:34,false,1975242852,,5/3/2016 18:21:02,false,clixsense,0.875,21875134,GBR,H9,London,87.112.158.81,2,,"<p>For homework 6, me and my partner are replicating one of the tasks described in the <a href=""http://crowdsourcing-class.org/readings/downloads/programming/iterative-and-parallel-processing-in-hcomp.pdf"">Exploring Iterative and Parallel Human Computation Processes</a> article. After running the iterative and parallel processes, one of the last things to do is to create rating tasks in order to make further conclusions. However, this will cost us around $50. Do you think it would be okay if we just make our own analysis and conclusions from the data we currently have? </p>",Homework 6: Crowdflower rating task,"<p>If a task on crowdflower is complete and I want to do the same task again, how can I repost it?</p>",Repost the same task,"<p>I launched a task on Crowdflower around 3:30 and got ~200 responses within the first hour. However, it&#39;s been stalled at 222 judgements for the past hour or so. Any ideas why this might have happened?</p>",Crowdflower task stalled,"From start to finish, how do you implement the iterative component when designing a task?","From start to finish, how do you implement the iterative component when designing a task?",I&#39;ve signed up for CrowdFlower since  amazon rejected my mturk account. I can&#39;t figure out how to get any tasks. I&#39;m supposed to sign up with a partner channel that hosts tasks somehow but the ones I&#39;ve tried I cant seem to find any cloudflower tasks.,CrowdFlower Tasks,I can I repost a task on crowdflower when one has already been completed?,I can I repost a task on crowdflower when one has already been completed?,2
945665666,5/3/2016 18:34:16,false,1975243602,,5/3/2016 18:26:47,false,clixsense,0.8889,36107353,BIH,01,Sarajevo,109.175.105.198,2,,"<p>For homework 6, me and my partner are replicating one of the tasks described in the <a href=""http://crowdsourcing-class.org/readings/downloads/programming/iterative-and-parallel-processing-in-hcomp.pdf"">Exploring Iterative and Parallel Human Computation Processes</a> article. After running the iterative and parallel processes, one of the last things to do is to create rating tasks in order to make further conclusions. However, this will cost us around $50. Do you think it would be okay if we just make our own analysis and conclusions from the data we currently have? </p>",Homework 6: Crowdflower rating task,"<p>If a task on crowdflower is complete and I want to do the same task again, how can I repost it?</p>",Repost the same task,"<p>I launched a task on Crowdflower around 3:30 and got ~200 responses within the first hour. However, it&#39;s been stalled at 222 judgements for the past hour or so. Any ideas why this might have happened?</p>",Crowdflower task stalled,"From start to finish, how do you implement the iterative component when designing a task?","From start to finish, how do you implement the iterative component when designing a task?",I&#39;ve signed up for CrowdFlower since  amazon rejected my mturk account. I can&#39;t figure out how to get any tasks. I&#39;m supposed to sign up with a partner channel that hosts tasks somehow but the ones I&#39;ve tried I cant seem to find any cloudflower tasks.,CrowdFlower Tasks,I can I repost a task on crowdflower when one has already been completed?,I can I repost a task on crowdflower when one has already been completed?,2
945665667,5/3/2016 18:01:54,false,1975193288,,5/3/2016 18:00:33,false,clixsense,0.7778,31591485,TUR,34,Istanbul,46.197.10.250,0,,"No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","<p>I&#39;ll be flying out for an interview this Thursday so I can&#39;t hold 12-2 OH that day.</p>
<p>Instead I&#39;ll be in the 5th floor GRW bump space today from 6-8 if anyone has questions.</p>
<p></p>
<p>Sorry about the short notice.</p>
<p></p>
<p>-Jim</p>",Change in Office Hours,"<p>Hi everyone,</p>
<p></p>
<p>I will be holding virtual office hours today from 4-6. If you want help during that time, sign up by putting your name and gmail address in this spreadsheet, and I will call you on Google Hangouts when its your turn. </p>
<p></p>
<p>https://docs.google.com/spreadsheets/d/1enes4IDPyfWzub-1utWUSrrc9a_iNU760HARY2ymqYc/edit?usp=sharing</p>
<p></p>
<p>This will be an experiment. If it works well, it will allow me to hold office hours regularly on Thursdays (when demand is probably higher) as opposed to Friday right before class (which is probably a very stressful time to be coming to OH). Plus, you don&#39;t have to leave the comfort of your dorm room. So wins all around. :-) </p>
<p></p>
<p>--Ellie</p>
<p></p>
<p><br /></p>",Ellie&#39;s Office Hours today,"Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hey everyone,<div><br /></div><div>I&#39;ll have office hours starting today at 2:15 PM in the bump space.</div>",Office Hours,"Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate","Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate",2
945665667,5/3/2016 18:02:48,false,1975194695,,5/3/2016 18:00:53,false,gifthunterclub,0.8889,30901412,GBR,H9,London,78.149.196.190,3,,"No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","<p>I&#39;ll be flying out for an interview this Thursday so I can&#39;t hold 12-2 OH that day.</p>
<p>Instead I&#39;ll be in the 5th floor GRW bump space today from 6-8 if anyone has questions.</p>
<p></p>
<p>Sorry about the short notice.</p>
<p></p>
<p>-Jim</p>",Change in Office Hours,"<p>Hi everyone,</p>
<p></p>
<p>I will be holding virtual office hours today from 4-6. If you want help during that time, sign up by putting your name and gmail address in this spreadsheet, and I will call you on Google Hangouts when its your turn. </p>
<p></p>
<p>https://docs.google.com/spreadsheets/d/1enes4IDPyfWzub-1utWUSrrc9a_iNU760HARY2ymqYc/edit?usp=sharing</p>
<p></p>
<p>This will be an experiment. If it works well, it will allow me to hold office hours regularly on Thursdays (when demand is probably higher) as opposed to Friday right before class (which is probably a very stressful time to be coming to OH). Plus, you don&#39;t have to leave the comfort of your dorm room. So wins all around. :-) </p>
<p></p>
<p>--Ellie</p>
<p></p>
<p><br /></p>",Ellie&#39;s Office Hours today,"Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hey everyone,<div><br /></div><div>I&#39;ll have office hours starting today at 2:15 PM in the bump space.</div>",Office Hours,"Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate","Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate",2
945665667,5/3/2016 18:09:41,false,1975206259,,5/3/2016 17:59:54,false,clixsense,0.8889,32228468,ESP,55,Burgos,83.43.224.119,3,,"No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","No office hours from 12 to 2 on Thursday, I'll be on my way to an interview.  But today I'll be available to answer questions in the 5th floor GRW bump space.
Sorry for the short notice, 
Jim","<p>I&#39;ll be flying out for an interview this Thursday so I can&#39;t hold 12-2 OH that day.</p>
<p>Instead I&#39;ll be in the 5th floor GRW bump space today from 6-8 if anyone has questions.</p>
<p></p>
<p>Sorry about the short notice.</p>
<p></p>
<p>-Jim</p>",Change in Office Hours,"<p>Hi everyone,</p>
<p></p>
<p>I will be holding virtual office hours today from 4-6. If you want help during that time, sign up by putting your name and gmail address in this spreadsheet, and I will call you on Google Hangouts when its your turn. </p>
<p></p>
<p>https://docs.google.com/spreadsheets/d/1enes4IDPyfWzub-1utWUSrrc9a_iNU760HARY2ymqYc/edit?usp=sharing</p>
<p></p>
<p>This will be an experiment. If it works well, it will allow me to hold office hours regularly on Thursdays (when demand is probably higher) as opposed to Friday right before class (which is probably a very stressful time to be coming to OH). Plus, you don&#39;t have to leave the comfort of your dorm room. So wins all around. :-) </p>
<p></p>
<p>--Ellie</p>
<p></p>
<p><br /></p>",Ellie&#39;s Office Hours today,"Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hello,

Tonight instead of the bump space, I'm  moving my office hours to Moore 100.

Thank you.","Hey everyone,<div><br /></div><div>I&#39;ll have office hours starting today at 2:15 PM in the bump space.</div>",Office Hours,"Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate","Hello everyone,
I am not going to be holding office hours that were scheduled today for 4-6 pm due to illness.  My colleague, Sierra, will be available at that time.  I will attempt to reschedule and be available at a time and date to be announced in the future.
Regards,
Kate",2
945665668,5/3/2016 18:40:27,false,1975249448,,5/3/2016 18:39:46,false,neodev,0.875,33286540,HRV,21,Zagreb,193.198.16.210,0,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate","Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate",5
945665668,5/3/2016 18:42:48,false,1975251250,,5/3/2016 18:39:41,false,clixsense,0.875,36337256,IND,36,Lucknow,117.197.24.11,0,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate","Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate",5
945665668,5/3/2016 18:43:11,false,1975251546,,5/3/2016 18:39:43,false,tremorgames,0.8571,22204662,FRA,B6,Manicamp,92.142.233.189,0,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,<p>One of the video links for the peer review assignment we are supposed to do is broken (iStockPhoto). What should I do?</p>,Video link broken,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Following the bash commands given on the hw page leaves us with a file of the form, 
1, articleurl
is this the format needed? There are no articles that were labeled as not gun related by our classifier in our sample.txt. Also do we need to have all of the articles we found classified on mturk or only 500?",CSV and 1&#39;s for crowdflower,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate","Hello Everybody,

I am cancelling the time I planned to be in the office today from 4 to 6pm because I am not feeling good, but Sierra will be available in her office during this time. I will try to make this up as soon as possible.

Sincerely,
Kate",5
945665669,5/3/2016 18:01:54,false,1975193290,,5/3/2016 18:00:33,false,clixsense,0.7778,31591485,TUR,34,Istanbul,46.197.10.250,0,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
945665669,5/3/2016 18:02:48,false,1975194697,,5/3/2016 18:00:53,false,gifthunterclub,0.8889,30901412,GBR,H9,London,78.149.196.190,0,,Are we expected to do the to do comment it is not mention on the hw page?,Are we expected to do the to do comment it is not mention on the hw page?,"<p>Hi Ellie, I recorded my video with Quicktime but there is no option for &#34;file save as&#34; and exporting does not seem to work. The progress bar is just stagnant. What should I do?</p>
<p></p>
<p>Thanks!</p>",Quicktime,"Hi Ellie,

It was stated in lecture today that you will be going over Assignment 7 during lecture on Friday. I can&#39;t make the lecture because I will be leaving for NY to get my passport renewed Friday morning. I was just wondering if this session would be recorded?",Review Session on Friday 3/18,"<p>I&#39;m running the get_clean_text function and it has almost taken me 2 hours at this point (on my local computer, not biglab). Is it stuck somewhere? Not sure what to think. I feel as if the character decoding shouldn&#39;t be causing this. <img src=""https://d1b10bmlvqabco.cloudfront.net/attach/ijblb017ius5zp/ids2xp8h6vn62d/ikjdw92f8b8r/Screen_Shot_20160212_at_2.37.58_AM.png"" /></p>",get_clean_text taking very long,"I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!","I'm running into difficulty in the final section of what we've been assigned generating the queries which demand spreadsheet-based data. For instance, regarding the query ""What was the city in which the event happened?"" I am attempting to attach {{city_1}} As one of the query possibilities in order to fill in that section with spreadsheet data, however I receive the following this configuration: ""'{{city_1}}' is going to appear In your outcomes as 'city_1', and that is already in existence as a header in your information uploads."" What can I do to bring about the expected result as opposed to receiving the previously discussed mistake?

Appreciate it!",Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,Everyone will receive credit for participation for attending you will get a special code for attendance as you leave the room.,4
